frame,t_sec,landmark,x_world,y_world,z_world,visibility,width,height,fps
0,0.0,NOSE,0.07252565026283264,-0.6752961874008179,0.1334781050682068,0.9997796416282654,720,1280,30.0
0,0.0,LEFT_EYE_INNER,0.04680833965539932,-0.7019377946853638,0.11083009839057922,0.9997624754905701,720,1280,30.0
0,0.0,LEFT_EYE,0.04704819247126579,-0.7021303176879883,0.11175254732370377,0.9997521042823792,720,1280,30.0
0,0.0,LEFT_EYE_OUTER,0.04636060819029808,-0.7026940584182739,0.11201737821102142,0.9997432827949524,720,1280,30.0
0,0.0,RIGHT_EYE_INNER,0.07576704025268555,-0.6941870450973511,0.10198310017585754,0.9998657703399658,720,1280,30.0
0,0.0,RIGHT_EYE,0.07621098309755325,-0.695227324962616,0.10166755318641663,0.999876856803894,720,1280,30.0
0,0.0,RIGHT_EYE_OUTER,0.07570911943912506,-0.6964375376701355,0.10191056877374649,0.9998677968978882,720,1280,30.0
0,0.0,LEFT_EAR,-0.037092212587594986,-0.6645475625991821,0.051196157932281494,0.999775230884552,720,1280,30.0
0,0.0,RIGHT_EAR,0.07795357704162598,-0.6377692222595215,-0.008461403660476208,0.9998824596405029,720,1280,30.0
0,0.0,MOUTH_LEFT,0.04161810874938965,-0.6433944702148438,0.11973249912261963,0.9993380904197693,720,1280,30.0
0,0.0,MOUTH_RIGHT,0.07418613135814667,-0.635277271270752,0.10114094614982605,0.9992545247077942,720,1280,30.0
0,0.0,LEFT_SHOULDER,-0.13280898332595825,-0.5456490516662598,0.07652750611305237,0.9993430972099304,720,1280,30.0
0,0.0,RIGHT_SHOULDER,0.13424144685268402,-0.48296767473220825,-0.08232215791940689,0.9994858503341675,720,1280,30.0
0,0.0,LEFT_ELBOW,-0.14366620779037476,-0.7384433150291443,0.2077297866344452,0.5123260021209717,720,1280,30.0
0,0.0,RIGHT_ELBOW,0.2844828963279724,-0.37492623925209045,0.010861130431294441,0.8855847716331482,720,1280,30.0
0,0.0,LEFT_WRIST,-0.11847367137670517,-0.9549874663352966,0.38387805223464966,0.6876544952392578,720,1280,30.0
0,0.0,RIGHT_WRIST,0.3818182647228241,-0.3886283040046692,0.2314833551645279,0.4855308532714844,720,1280,30.0
0,0.0,LEFT_PINKY,-0.11824683099985123,-0.9768218994140625,0.4078104794025421,0.657433271408081,720,1280,30.0
0,0.0,RIGHT_PINKY,0.43416735529899597,-0.3891853094100952,0.26543405652046204,0.5135437846183777,720,1280,30.0
0,0.0,LEFT_INDEX,-0.11619985103607178,-0.9878846406936646,0.406660795211792,0.6419256925582886,720,1280,30.0
0,0.0,RIGHT_INDEX,0.41299906373023987,-0.40767914056777954,0.270455539226532,0.5013598203659058,720,1280,30.0
0,0.0,LEFT_THUMB,-0.11070427298545837,-0.9587691426277161,0.3880082368850708,0.6002572178840637,720,1280,30.0
0,0.0,RIGHT_THUMB,0.38519611954689026,-0.3939334452152252,0.2462666779756546,0.44744035601615906,720,1280,30.0
0,0.0,LEFT_HIP,-0.06628771871328354,0.012293943203985691,0.06654752045869827,0.9999130964279175,720,1280,30.0
0,0.0,RIGHT_HIP,0.06603594869375229,-0.01276654563844204,-0.06485350430011749,0.9997991919517517,720,1280,30.0
0,0.0,LEFT_KNEE,-0.08531037718057632,0.4145769476890564,0.07199433445930481,0.9888922572135925,720,1280,30.0
0,0.0,RIGHT_KNEE,0.18182535469532013,0.3454934358596802,0.004437667783349752,0.9892805218696594,720,1280,30.0
0,0.0,LEFT_ANKLE,-0.024811744689941406,0.760591447353363,0.10965900123119354,0.9689947366714478,720,1280,30.0
0,0.0,RIGHT_ANKLE,0.15749837458133698,0.7229731678962708,0.07372818142175674,0.9827864170074463,720,1280,30.0
0,0.0,LEFT_HEEL,-0.013040855526924133,0.8015668392181396,0.11363477259874344,0.9792819023132324,720,1280,30.0
0,0.0,RIGHT_HEEL,0.14654797315597534,0.7698083519935608,0.0862516388297081,0.976067841053009,720,1280,30.0
0,0.0,LEFT_FOOT_INDEX,0.00653497502207756,0.834102988243103,0.11835737526416779,0.7961643934249878,720,1280,30.0
0,0.0,RIGHT_FOOT_INDEX,0.18021820485591888,0.8129645586013794,0.101982980966568,0.885721743106842,720,1280,30.0
1,0.03333333333333333,NOSE,0.06398935616016388,-0.6760689616203308,0.1319362223148346,0.9997774362564087,720,1280,30.0
1,0.03333333333333333,LEFT_EYE_INNER,0.03585872799158096,-0.7031264305114746,0.10906273126602173,0.9997612833976746,720,1280,30.0
1,0.03333333333333333,LEFT_EYE,0.03615347295999527,-0.7033115029335022,0.10997632145881653,0.9997497200965881,720,1280,30.0
1,0.03333333333333333,LEFT_EYE_OUTER,0.03546874597668648,-0.7038943767547607,0.11025357246398926,0.9997385144233704,720,1280,30.0
1,0.03333333333333333,RIGHT_EYE_INNER,0.06406237930059433,-0.6955218315124512,0.10036186873912811,0.9998636841773987,720,1280,30.0
1,0.03333333333333333,RIGHT_EYE,0.06458734720945358,-0.696560263633728,0.10005130618810654,0.9998753666877747,720,1280,30.0
1,0.03333333333333333,RIGHT_EYE_OUTER,0.06409288197755814,-0.6977872848510742,0.10030444711446762,0.9998652935028076,720,1280,30.0
1,0.03333333333333333,LEFT_EAR,-0.04524289816617966,-0.6663017868995667,0.049424007534980774,0.9997682571411133,720,1280,30.0
1,0.03333333333333333,RIGHT_EAR,0.06839094310998917,-0.6406694054603577,-0.009433857165277004,0.999879002571106,720,1280,30.0
1,0.03333333333333333,MOUTH_LEFT,0.03578926995396614,-0.6440496444702148,0.11789175122976303,0.9993075132369995,720,1280,30.0
